Volatility 3 Framework 2.12.0

Offset	Name
0x1e4301c0	\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.9200.16384_none_893961408605e985
0x1e4305a0	\Windows\System32\ActionCenterCPL.dll
0x1e430800	\Windows\assembly\NativeImages_v4.0.30319_64\System.Web.Services\705ab787bfa5113a9dd4617220efcea3\System.Web.Services.ni.dll
0x1e430e20	\$Directory
0x1e433c30	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-CoreSystem-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e434070	\Windows\System32\msinfo32.exe
0x1e435320	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-FCI-Client-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e4356c0	\Windows\System32\WUDFPlatform.dll
0x1e435ac0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Windows Firewall with Advanced Security.lnk
0x1e435c80	\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.9200.16384_none_893961408605e985
0x1e435dd0	\Windows\System32\winevt\Logs\Microsoft-Windows-StorageSpaces-ManagementAgent%4WHC.evtx
0x1e435f20	\Windows\System32\winmmbase.dll
0x1e436c70	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\1db85b32a2f4b707a5bd7e73db977a39\System.Xml.ni.dll
0x1e4372d0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\1db85b32a2f4b707a5bd7e73db977a39\System.Xml.ni.dll
0x1e437730	\Windows\System32\winmm.dll
0x1e437b30	\Windows\SysWOW64\dnsapi.dll
0x1e4381c0	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.A3ec156ec#\9d41901f8a262af3cac1bcf90bf6c2c4\Microsoft.Activities.Build.ni.dll
0x1e438430	\Users\Administrator\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\On-Screen Keyboard.lnk
0x1e438dd0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Runt19c51595#\6b78793ff1c226c338ce144ddb2b6dfa\System.Runtime.Caching.ni.dll
0x1e439bc0	\Windows\System32\pnpts.dll
0x1e43a360	\Windows\Inf\netbrdg.PNF
0x1e43a600	\Windows\System32\config\TxR\{e5687a48-d68c-11e1-a980-0026b955ae80}.TxR.blf
0x1e43a810	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-SKU-Foundation-Package-sql~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e43ab90	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-SKU-Foundation-Package-sql~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e43add0	\Windows\System32\framedynos.dll
0x1e43b070	\Windows\assembly\NativeImages_v4.0.30319_64\System.Security\cfa2a4496399025cfa11ac8c62bbcefc\System.Security.ni.dll
0x1e43b290	\Windows\System32\fdeploy.dll
0x1e43b6c0	\Windows\SysWOW64\cmd.exe
0x1e43c560	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Bfc9dc24d#\2e942e82c418b4044611e3014e9cac2c\Microsoft.Build.Conversion.v4.0.ni.dll
0x1e43cb30	\Windows\assembly\NativeImages_v4.0.30319_64\System.Data14bed3a9#\c025c643feb9160895b738ff1846a1d4\System.Data.Services.Client.ni.dll
0x1e43cc80	\$Directory
0x1e43d560	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-GroupPolicy-ClientTools-Package-com~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e43da60	\Windows\assembly\NativeImages_v4.0.30319_64\System.Device\dcddca4f6f1e3389770b7dfb111002df\System.Device.ni.dll
0x1e43dbb0	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.B3325a29b#\ba5d05eac7297412db5ea5fd97b28b36\Microsoft.Build.Framework.ni.dll
0x1e43df20	\Windows\System32\en-US\mpr.dll.mui
0x1e43e780	\Windows\System32\en-US\KdsCli.dll.mui
0x1e43eb80	\Windows\assembly\NativeImages_v4.0.30319_64\System.Security\cfa2a4496399025cfa11ac8c62bbcefc\System.Security.ni.dll
0x1e43ef20	\Windows\System32\Drivers\bridge.sys
0x1e43f070	\Windows\assembly\NativeImages_v4.0.30319_64\System.Web.82d5542b#\3475c50f44413d4e4b36c4152b43b837\System.Web.RegularExpressions.ni.dll
0x1e43f400	\Windows\assembly\NativeImages_v4.0.30319_64\System.Runteb92aa12#\9ffb83b70cc1fa28d2fd02956cf0c831\System.Runtime.Serialization.ni.dll
0x1e440840	\Windows\System32\Drivers\en-US\spbcx.sys.mui
0x1e440ba0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-RemoteFX-RemoteClient-Setup-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e440f20	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-RemoteFX-RemoteClient-Setup-LanguagePack~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e441360	\Windows\System32\fms.dll
0x1e441590	\$Directory
0x1e441770	\Windows\assembly\NativeImages_v4.0.30319_64\UIAutomationTypes\796bd368f8f32cd37b5ebdf260639743\UIAutomationTypes.ni.dll
0x1e4418c0	\Windows\System32\drvstore.dll
0x1e4427e0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Runt9064068c#\cab4c46773a123bd72b938cc405aed46\System.Runtime.Serialization.Formatters.Soap.ni.dll
0x1e442d20	\Users\Administrator\ntuser.dat.LOG1
0x1e444830	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml.Linq\eb69afba08e5d836d734e88b4687851c\System.Xml.Linq.ni.dll
0x1e444cd0	\Program Files (x86)\AccessData\FTK Imager\ad_globals.dll
0x1e444f20	\Users\Administrator\AppData\Roaming\Microsoft\Windows\Libraries\Documents.library-ms
0x1e4459c0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-AdminUi-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e446230	\Windows\System32\Magnify.exe
0x1e446380	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\1db85b32a2f4b707a5bd7e73db977a39\System.Xml.ni.dll
0x1e447b00	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ApisetNamespace-WOW64-Minio-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e4483a0	\Windows\System32\Drivers\dxgkrnl.sys
0x1e448640	\Windows\WinSxS\Manifests\amd64_microsoft.windows.i..utomation.proxystub_6595b64144ccf1df_1.0.9200.16384_none_9c8f2b1cfedd36bb.manifest
0x1e4488e0	\Windows\System32\msdtctm.dll
0x1e448cd0	\Windows\SysWOW64\odbcint.dll
0x1e4492d0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Network-Security-IPsecDosProtection-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e449560	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-NetFx4-WCF-OC-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e449c80	\Users\Administrator\Music\desktop.ini
0x1e44a340	\Windows\System32\lsmproxy.dll
0x1e44ccd0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Multilingual-Package-enduser~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e44df20	\Windows\System32\termsrv.dll
0x1e450a50	\Windows\System32\wbem\fastprox.dll
0x1e453070	\Windows\WinSxS\Manifests\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.9200.16384_none_893961408605e985.manifest
0x1e4536a0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Hyper-V-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e454930	\Windows\System32\dsparse.dll
0x1e456b80	\Windows\System32\en-US\dui70.dll.mui
0x1e456f20	\Windows\assembly\NativeImages_v4.0.30319_64\System.Configuration\2c4a573c7aca452ba199f833dc5a6b4d\System.Configuration.ni.dll
0x1e4576a0	\Windows\System32\tzres.dll
0x1e4579b0	\CMApi
0x1e457e30	\Windows\System32
0x1e459a60	\Windows\System32\wbem\wmiutils.dll
0x1e45abd0	\Windows\System32\ncryptprov.dll
0x1e45f890	\Windows\WinSxS\Manifests\x86_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.9200.16384_en-us_9f44aa25b2ac1b72.manifest
0x1e460630	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Common-Modem-Drivers-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e460f20	\Users\Administrator\AppData\Roaming\Microsoft\Windows\Libraries\Music.library-ms
0x1e461470	\$Directory
0x1e4615d0	\Windows\System32\NcaSvc.dll
0x1e461940	\$Directory
0x1e461b60	\Windows\SysWOW64\en-US\perfhost.exe.mui
0x1e4647f0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Servd1dec626#\12c21ca25c4306397b6e31838f7b174c\System.ServiceModel.Internals.ni.dll
0x1e4649c0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\1db85b32a2f4b707a5bd7e73db977a39\System.Xml.ni.dll
0x1e466070	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\1db85b32a2f4b707a5bd7e73db977a39\System.Xml.ni.dll
0x1e467070	\$Directory
0x1e467c10	\Windows\assembly\NativeImages_v4.0.30319_64\WindowsForm0b574481#\c78db6443cde0c1d5cd0c7b88511d158\WindowsFormsIntegration.ni.dll
0x1e468070	\Windows\System32\en-US\termsrv.dll.mui
0x1e46aac0	\$Directory
0x1e46b530	\Windows\System32\en-US\msdt.exe.mui
0x1e46bc70	\Windows\System32\wbem\Repository\OBJECTS.DATA
0x1e46bf20	\Windows\System32\wbem\Repository\MAPPING3.MAP
0x1e46c070	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml.Linq\eb69afba08e5d836d734e88b4687851c\System.Xml.Linq.ni.dll
0x1e46c8d0	\Windows\System32\tzutil.exe
0x1e46d890	\Windows\System32\wbem\Repository\MAPPING2.MAP
0x1e46e1f0	\Windows\System32\en-US\wlrmdr.exe.mui
0x1e46e540	\Windows\System32\wbem\Repository\MAPPING1.MAP
0x1e46e8c0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Security\cfa2a4496399025cfa11ac8c62bbcefc\System.Security.ni.dll
0x1e46ea10	\Windows\System32\wbem\Repository\INDEX.BTR
0x1e470aa0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Bitlocker-Network-Unlock-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e471070	\Endpoint
0x1e471840	\Winsock2\CatalogChangeListener-618-0
0x1e471f20	\Endpoint
0x1e472680	\Endpoint
0x1e4728e0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml.Linq\eb69afba08e5d836d734e88b4687851c\System.Xml.Linq.ni.dll
0x1e473c30	\Windows\assembly\NativeImages_v4.0.30319_64\System.Workca489553#\b34c4b8599e9833f06f979c58775fe5b\System.Workflow.ComponentModel.ni.dll
0x1e473f20	\Windows\System32\imageres.dll
0x1e474070	\Windows\System32\wbem\repdrvfs.dll
0x1e475dd0	\Windows\System32\ntoskrnl.exe
0x1e4763c0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xaml\27a7631f3ec132d21f5d154e0f23a5a3\System.Xaml.ni.dll
0x1e476520	\Windows\assembly\NativeImages_v4.0.30319_64\System.Servd1dec626#\12c21ca25c4306397b6e31838f7b174c\System.ServiceModel.Internals.ni.dll
0x1e477a60	\Windows\System32\FwRemoteSvr.dll
0x1e478f20	\Endpoint
0x1e479070	\Windows\System32\regapi.dll
0x1e479490	\Windows\assembly\NativeImages_v4.0.30319_64\System.Web.8da3333a#\ebf5df33ba0dedca7de931d176ffbd5a\System.Web.DataVisualization.ni.dll
0x1e47acd0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Multilingual-Package-ds~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e47b4a0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml.Linq\eb69afba08e5d836d734e88b4687851c\System.Xml.Linq.ni.dll
0x1e47c200	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Common-Drivers-Package-admin~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e47c350	\$Directory
0x1e47c960	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-WIA-Server-Drivers-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e47cce0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-VolumeActivation-Full-Role-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e47cf20	\Windows\System32\C_874.NLS
0x1e47e190	\Windows\assembly\NativeImages_v4.0.30319_64\System.Servb00a6512#\ffe96295ec022812d70b3aa45ac02e9d\System.ServiceModel.ServiceMoniker40.ni.dll
0x1e480d20	\Endpoint
0x1e482540	\Windows\System32\en-US\rdpcorets.dll.mui
0x1e482690	\Windows\assembly\NativeImages_v4.0.30319_64\System.Web.82d5542b#\3475c50f44413d4e4b36c4152b43b837\System.Web.RegularExpressions.ni.dll
0x1e483280	\Windows\System32\en-US\setupapi.dll.mui
0x1e483550	\CMApi
0x1e4837a0	\Windows\System32\en-US\DHCPQEC.DLL.MUI
0x1e485440	\Endpoint
0x1e486050	\Windows\System32\wdi\LogFiles\WdiContextLog.etl.002
0x1e488460	\Windows\System32\umb.dll
0x1e4894b0	\CMNotify
0x1e48ba20	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-CoreSystem-RemoteFS-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e48da90	\$Directory
0x1e48e050	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Hyper-V-ServerEdition-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e48e230	\Windows\assembly\NativeImages_v4.0.30319_64\System.Serv759bfb78#\bcefe5b39065610f7686849f864e2b9c\System.ServiceProcess.ni.dll
0x1e48e820	\$Directory
0x1e48f160	\Windows\assembly\NativeImages_v4.0.30319_64\System.Transactions\57b80769b822e3d4c054cb7daafc06a1\System.Transactions.ni.dll
0x1e48f980	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Redhawk-v1.0-package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e48fcd0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-GroupPolicy-ClientExtensions-Package-admin~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e490070	\RemCom_stderrQSnh2207
0x1e490220	\Windows\System32\en-US\dimsroam.dll.mui
0x1e4903e0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-InternetExplorer-Package-shell~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e490a10	\Windows\System32\NlsData0009.dll
0x1e490ca0	\Windows\System32\Drivers\rdbss.sys
0x1e490f20	\Windows\assembly\NativeImages_v4.0.30319_64\System.Transactions\57b80769b822e3d4c054cb7daafc06a1\System.Transactions.ni.dll
0x1e496bf0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Common-DriverClasses-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e498870	\Windows\System32\wbem\WmiPrvSD.dll
0x1e498b20	\Windows\System32\ncobjapi.dll
0x1e499760	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-FSRM-All-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e49a370	\Windows\System32\AltTab.dll
0x1e49b280	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-ActiveDirectory-WebServices-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e49b3d0	\Windows\System32\DsDeployRes.dll
0x1e49bc10	\Windows\assembly\NativeImages_v4.0.30319_64\System.Serv14259fd9#\0a9b71f778d089452588165b7fd4d41d\System.ServiceModel.Activities.ni.dll
0x1e49c070	\Windows\assembly\NativeImages_v4.0.30319_64\System.Runt73a1fc9d#\96cbfd6eef291b11a5d04028360f6081\System.Runtime.Remoting.ni.dll
0x1e49c3b0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Configuration\2c4a573c7aca452ba199f833dc5a6b4d\System.Configuration.ni.dll
0x1e49ca90	\Windows\assembly\NativeImages_v4.0.30319_64\System.Serv14b62006#\835f1c9f839d5eae639e227b3e8eb89d\System.ServiceModel.Activation.ni.dll
0x1e49d330	\Windows\System32\wpninprc.dll
0x1e49d7e0	\Windows\System32\icm32.dll
0x1e49e640	\Windows\System32\ntprint.dll
0x1e49f070	\Windows\Inf\wfplwfs.PNF
0x1e4a17a0	\$Directory
0x1e4a1b10	\$Directory
0x1e4a2050	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ApisetNamespace-Com-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e4a2390	\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\iconcache_16.db
0x1e4a4350	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Security-SPP-Component-SKU-ServerStandardEval-Eval-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e4a74f0	\$Directory
0x1e4a7e90	\Windows\System32\en-US\tzutil.exe.mui
0x1e4a87f0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Common-Drivers-Package-minio~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e4a8f20	\Windows\System32\netcfgx.dll
0x1e4ac140	\wkssvc
0x1e4ac400	\Windows\System32\en-US\msv1_0.dll.mui
0x1e4ac8f0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Gui-Mgmt-Package-admin~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e4acc70	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Features-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e4acf20	\Windows\System32\certadm.dll
0x1e4ad5c0	\Windows\System32\winrnr.dll
0x1e4ad710	\Windows\System32\wbem\wbemess.dll
0x1e4af770	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ApisetNamespace-WOW64-Shell-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e4b2dc0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Printing-XPSServices-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e4b4280	\$Directory
0x1e4b4690	\Windows\Fonts\lucon.ttf
0x1e4b4a40	\Program Files (x86)\AccessData\FTK Imager\msvcr100.dll
0x1e4b4bd0	\Windows\System32\setupugc.exe
0x1e4b6050	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ApisetNamespace-Base-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e4b6850	\$Directory
0x1e4b7070	\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db
0x1e4b74d0	\$Directory
0x1e4b81d0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-FileServer-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e4b9050	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ApisetNamespace-WOW64-Com-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e4b97a0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xaml.Hosting\17f93ac02f9cda34d1e60f4a39cd3e0a\System.Xaml.Hosting.ni.dll
0x1e4ba7c0	\Program Files (x86)\AccessData\FTK Imager\LMS-FS.dll
0x1e4bacf0	\Windows\System32\en-US\KernelBase.dll.mui
0x1e4bc500	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-NetworkDiagnostics-DirectAccessEntry-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e4bccd0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerManager-Migration-Package-ds~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e4bd050	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ApisetNamespace-ClientCore-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e4bd5d0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-GroupPolicy-ClientTools-Package-drivers~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e4bde30	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Drivers-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e4bf9c0	\Windows\SysWOW64\dui70.dll
0x1e4c0380	\$Directory
0x1e4c0670	\Windows\System32\config\RegBack\SECURITY
0x1e4c0980	\Windows\System32\winevt\Logs\Microsoft-Windows-AppXDeployment%4Operational.evtx
0x1e4c14b0	\Windows\System32\aeevts.dll
0x1e4c1ab0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-WLMS-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e4c1e30	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-WirelessNetworking-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e4c3070	\Users\Administrator\Desktop
0x1e4c3460	\Windows\SysWOW64\atl.dll
0x1e4c49b0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-EA-IME-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e4c4d30	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-EA-Fonts-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e4c5620	\Windows\System32\FirewallControlPanel.dll
0x1e4c5820	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ComPlus-NetworkAccess~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e4c5cd0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Common-Drivers-Package-net~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e4c7250	\Windows\assembly\NativeImages_v4.0.30319_64\System.Runt73a1fc9d#\96cbfd6eef291b11a5d04028360f6081\System.Runtime.Remoting.ni.dll
0x1e4c8070	\Windows\System32
0x1e4c87d0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-SKU-Foundation-Package-inetsrv~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e4c8b50	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-SKU-Foundation-Package-inetsrv~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e4c8ca0	\Windows\System32\en-US\scwengb.dll.mui
0x1e4c8f20	\Windows\System32\DHCPQEC.DLL
0x1e4c9050	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Hyper-V-Management-PowerShell-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e4caf20	\Program Files\Windows NT\Accessories\wordpad.exe
0x1e4cba40	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Portable-Devices-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e4cbdc0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Portable-Devices-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e4ccab0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-SKU-Foundation-Package-inetcore~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e4cce30	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-SKU-Foundation-Package-enduser~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1e4ce220	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-CoreSystem-DS-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e4cf070	\Windows\Fonts\meiryob.ttc
0x1e4cf350	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ApisetNamespace-WOW64-AvCore-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e4cfc20	\Windows\System32\en-US\winhttp.dll.mui
0x1e4d0220	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-GroupPolicy-ClientTools-Package-inetcore~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1e4d05c0	\Windows\ServiceProfiles\LocalService\AppData\Local\lastalive0.dat
0x1e4d0710	\Windows\assembly\NativeImages_v4.0.30319_64\System.Web.8dc504e4#\ce4c5fb691c616e1079bd8666f05e812\System.Web.ApplicationServices.ni.dll
0x1e4d0d00	\$Directory
0x1e4d1860	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-DNS-UI-Tools-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
